-0.84323,0.26543,0
0.674,-0.42411,1
0.83747,-0.29036,1
0.51749,-0.079033,1
-0.29293,-0.0020838,0
0.62372,-0.55427,1
-0.20981,0.63468,0
0.12106,0.42548,0
0.5655,0.38298,1
0.14235,0.7291,0
0.19378,-0.44713,1
0.22406,0.79906,0
0.15872,-0.83269,1
-0.13404,0.23898,0
0.36491,-0.21224,1
-0.75316,0.15107,0
0.038032,0.45501,0
0.8372,0.26438,1
0.15949,-0.61585,1
-0.42148,0.090913,0
-0.57874,0.31661,0
0.14942,-0.57448,1
-0.16539,-0.68686,1
0.51016,-0.48033,1
0.10554,0.51049,0
0.10294,0.23305,0
0.22048,0.87323,0
0.14654,0.87587,0
0.56209,-0.19083,1
0.6954,0.44183,1
-0.14467,-0.33785,1
-0.70654,-0.44615,0
-0.75446,-0.5478,0
0.5403,-0.042092,1
-0.79533,0.001968,0
0.33759,-0.85312,1
0.79397,-0.34593,1
-0.78387,0.37228,0
-0.014238,0.7481,0
-0.30966,0.58463,0
0.80676,-0.36271,1
-0.21998,-0.33797,1
0.37151,-0.37718,1
-0.13081,0.74449,0
-0.62942,-0.69151,0
-0.57261,0.55323,0
-0.36009,0.58757,0
-0.57847,-0.23999,0
0.17673,-0.55279,1
-0.35795,-0.39822,1
0.65246,-0.54923,1
0.50328,-0.42901,1
-0.70907,-0.16942,0
0.56436,0.6877,1
0.42224,0.36176,0
-0.21878,-0.18917,1
-0.18616,0.39469,0
0.36844,0.5934,0
0.092142,-0.85775,1
-0.93781,-0.11631,0
-0.16001,0.11699,0
0.26329,-0.28251,1
0.68284,0.36159,1
-0.09519,-0.46087,1
-0.12034,-0.58898,1
0.34094,0.48156,0
0.94264,0.099357,1
0.15678,0.84183,0
0.20943,0.25058,0
0.038165,-0.90697,1
-0.46014,0.62999,0
0.21403,0.46427,0
0.017032,0.32269,0
-0.13906,-0.57646,1
0.17574,0.49564,0
-0.30661,0.15726,0
-0.46672,-0.0041081,0
-0.48851,0.13593,0
0.038704,0.062095,0
-0.14246,-0.41033,1
-0.019609,-0.1802,1
0.1219,-0.80169,1
-0.73717,-0.4678,0
0.28313,-0.80573,1
0.71898,0.11937,1
0.60432,-0.19786,1
0.61656,-0.56772,1
-0.38272,0.34676,0
-0.35936,0.64398,0
0.4588,-0.16311,1
-0.78501,-0.16134,0
-0.65479,0.56951,0
0.20098,-0.048553,1
-0.32258,0.17588,0
-0.64761,0.62423,0
0.56045,-0.080359,1
0.15351,0.57445,0
0.74584,0.50181,1
0.32378,-0.32343,1
-0.10253,0.44365,0
-0.13951,0.12297,0
0.22774,0.85722,0
0.10286,0.63226,0
0.83261,0.17117,1
0.34994,-0.38331,1
0.64848,0.43306,1
0.1118,-0.47321,1
-0.51716,0.70481,0
-0.6763,-0.25503,0
-0.87018,0.13493,0
0.66971,-0.015064,1
-0.4806,0.55216,0
-0.44334,0.12466,0
0.72645,0.0061594,1
-0.79953,-0.19848,0
-0.7505,-0.32771,0
-0.75409,0.24763,0
0.22642,-0.1333,1
-0.79684,-0.26933,0
-0.24684,0.81495,0
-0.91293,-0.068522,0
-0.36951,-0.6865,1
0.081904,0.41512,0
0.16909,-0.32189,1
0.46018,-0.3822,1
-0.24727,0.5328,0
0.51656,0.76099,1
-0.5203,-0.043256,0
-0.16284,0.34325,0
-0.61317,0.19707,0
-0.14241,0.50762,0
0.57856,0.14857,1
-0.74758,-0.2047,0
0.49464,-0.53884,1
0.5476,-0.01946,1
0.59923,0.66847,1
0.17311,0.63291,0
-0.40904,0.14565,0
0.0056488,-0.7315,1
-0.20402,-0.84504,1
0.047792,-0.084926,1
0.18875,-0.57908,1
-0.46069,0.33999,0
-0.70153,0.15704,0
-0.016854,-0.25278,1
0.89767,0.10227,1
-0.3086,0.72018,0
-0.24415,-0.40765,1
-0.62924,-0.44291,0
0.50972,-0.12384,1
-0.78498,0.22811,0
0.50551,0.051522,1
0.68947,0.19943,1
-0.51147,0.46122,0
0.77708,0.051515,1
-0.52723,0.086003,0
-0.60433,0.71355,0
0.30358,-0.81706,1
-0.17283,0.30908,0
-0.024157,0.76718,0
-0.79355,0.34701,0
-0.62251,-0.27018,0
0.019227,0.16228,0
-0.73898,-0.42423,0
0.080522,0.84473,0
0.64516,0.4918,1
-0.44352,0.36165,0
0.35675,0.46576,0
-0.10421,-0.18836,1
-0.01778,0.28237,0
-0.65314,0.11509,0
0.19693,-0.046532,1
-0.6209,-0.42046,0
0.14761,0.36039,0
-0.045974,-0.79566,1
0.60593,-0.17204,1
-0.77822,-0.1903,0
0.39254,-0.39053,1
-0.63906,0.086964,0
0.014239,0.094398,0
0.90495,-0.069179,1
-0.076841,-0.88857,1
-0.7207,-0.40483,0
-0.096328,-0.2757,1
-0.34838,-0.28231,1
-0.72237,-0.12573,0
0.21096,-0.014719,1
-0.41277,-0.34934,1
-0.063901,-0.56975,1
0.26523,0.14512,0
0.26757,0.62901,0
0.39611,-0.33241,1
-0.92427,-0.14526,0
-0.71556,0.50049,0
0.29017,0.65267,0
0.89642,-0.13563,1
0.074014,-0.48562,1
0.53558,0.056601,1
-0.22602,0.75489,0
0.14498,0.16443,0
0.26642,0.31161,0
0.45129,-0.10862,1
0.8579,0.13193,1
0.24867,-0.89257,1
-0.19704,0.075541,0
-0.051992,-0.25615,1
-0.31924,0.53557,0
0.31413,0.50254,0
0.64289,-0.4571,1
0.11582,0.80869,0
-0.59324,-0.022644,0
-0.082832,-0.46155,1
-0.51929,0.34785,0
0.38771,-0.097862,1
0.31246,-0.1592,1
-0.40942,-0.41231,1
-0.18273,-0.23791,1
0.37035,0.52396,0
-0.55713,0.55404,0
-0.37047,-0.58578,1
0.14824,0.70294,0
-0.027119,-0.9114,1
0.20437,-0.2379,1
0.52945,-0.13186,1
-0.65532,0.035025,0
0.34482,0.46704,0
-0.15961,-0.11378,1
-0.1507,0.44064,0
-0.29869,-0.51912,1
-0.50521,0.16264,0
0.59721,-0.37203,1
-0.25669,-0.86393,1
0.43386,0.48223,0
-0.70111,-0.16999,0
0.24672,-0.63208,1
0.81162,-0.40552,1
-0.33922,0.15443,0
0.78204,0.19522,1
0.50614,-0.53118,1
-0.34031,-0.5718,1
0.74665,-0.14553,1
-0.28958,-0.19046,1
0.63095,-0.48714,1
0.075975,-0.85093,1
-0.83894,0.011353,0
0.14844,-0.45132,1
-0.29514,0.65715,0
-0.64568,-0.51407,0
0.18104,-0.87878,1
-0.65021,-0.2446,0
-0.62306,-0.13409,0
0.57586,0.13091,1
-0.22428,0.74734,0
-0.93086,0.088836,0
-0.19825,0.52086,0
-0.098252,0.19403,0
-0.59341,0.50962,0
0.54882,0.23577,1
-0.14312,-0.29577,1
0.39952,-0.16676,1
-0.1473,0.15327,0
-0.76109,0.30033,0
0.23141,0.40924,0
-0.23507,0.59406,0
-0.23632,0.70548,0
-0.89401,-0.017041,0
-0.63003,0.28338,0
0.46475,-0.36795,1
0.6858,-0.26896,1
-0.32867,0.68281,0
-0.34671,-0.56479,1
-0.85611,-0.3898,0
-0.69804,0.18151,0
0.25615,0.30273,0
0.18502,-0.50804,1
0.48827,0.21245,1
0.28846,0.68426,0
0.037609,-0.92129,1
0.43189,-0.040684,1
0.60538,0.32609,1
-0.17838,-0.30292,1
0.71008,0.0061301,1
-0.89381,-0.29919,0
-0.66012,-0.44474,0
0.54177,0.3096,1
0.41877,-0.44397,1
-0.080087,-0.066649,1
-0.72709,-0.3607,0
0.51093,0.23252,1
0.03572,0.2716,0
0.051604,0.7733,0
-0.7108,0.26613,0
0.37683,0.53137,0
-0.15778,0.72497,0
-0.019493,0.15092,0
0.23703,-0.75581,1
-0.35464,0.051196,0
0.60633,-0.22029,1
-0.086049,-0.46398,1
0.095129,-0.44719,1
-0.70919,0.59051,0
0.49067,-0.24437,1
-0.59313,0.12363,0
0.47922,-0.049941,1
-0.14705,0.63933,0
-0.38151,0.54498,0
0.27644,-0.7808,1
-0.12939,0.62258,0
-0.92577,-0.031444,0
-0.3995,-0.47351,1
0.28872,-0.49015,1
0.56073,0.72619,1
0.90735,-0.019277,1
0.58916,0.29371,1
-0.64427,0.12215,0
0.17861,0.68952,0
0.36742,-0.76236,1
-0.76361,-0.32284,0
0.31869,0.80527,0
0.13132,-0.65723,1
0.349,0.072927,1
0.32688,-0.64732,1
-0.14214,0.76681,0
0.069664,-0.64358,1
0.19122,-0.82547,1
0.54979,0.48282,1
-0.069997,0.18457,0
-0.39001,-0.39149,1
-0.52111,0.48447,0
0.39462,-0.3139,1
0.19822,-0.5227,1
0.58571,-0.35429,1
0.38046,0.67441,0
-0.090616,-0.099285,1
-0.08528,-0.53508,1
0.59955,-0.4961,1
0.92998,-0.036696,1
-0.34053,0.09305,0
-0.33145,0.43276,0
-0.30864,0.58705,0
0.055808,0.12544,0
0.88553,-0.25021,1
-0.16655,-0.29391,1
-0.47624,0.29517,0
0.80821,0.1579,1
-0.34807,0.15947,0
-0.20156,-0.64049,1
0.61478,0.42456,1
-0.192,0.30364,0
0.87416,0.22957,1
-0.68454,0.33923,0
-0.13412,0.10976,0
0.3556,0.63635,0
0.41391,0.011881,1
0.60967,-0.42889,1
0.099096,0.75846,0
0.77888,0.36908,1
0.077255,-0.73378,1
0.26192,-0.014541,1
0.11331,-0.26562,1
-0.64041,0.39331,0
-0.35636,0.42738,0
0.3124,-0.11135,1
0.33424,0.31178,0
-0.57674,0.028317,0
-0.18703,-0.60018,1
0.19125,-0.79212,1
0.36693,-0.46978,1
-0.27124,-0.16497,1
0.56891,-0.38509,1
0.81422,0.1177,1
0.70389,0.25527,1
0.23356,-0.0090051,1
0.055238,0.38003,0
0.076881,-0.27895,1
-0.18373,0.6564,0
-0.49222,0.38315,0
0.029778,0.3917,0
0.3407,0.27971,0
0.73322,0.12741,1
0.073537,-0.1788,1
-0.02731,-0.40937,1
0.18109,-0.79372,1
0.0090383,0.36727,0
0.83281,0.15465,1
-0.53405,-0.32857,0
0.67054,-0.5541,1
-0.080239,-0.16872,1
-0.23579,0.013861,0
-0.45958,0.64274,0
-0.13069,-0.74838,1
0.053704,-0.40267,1
-0.046098,-0.60883,1
-0.031368,-0.54029,1
0.02835,0.45002,0
0.67596,0.5105,1
-0.82074,-0.25426,0
-0.71441,0.60029,0
0.54201,-0.24183,1
-0.098713,-0.065554,1
0.26904,-0.046495,1
-0.23893,0.21421,0
-0.043855,-0.56958,1
-0.065508,-0.092392,1
0.28779,-0.43053,1
-0.49535,0.34974,0
0.16681,0.32147,0
0.036065,0.18216,0
-0.67698,0.08509,0
0.60951,0.62774,1
-0.11619,0.41742,0
0.3432,0.41986,0
0.23917,0.12753,0
-0.28859,-0.45639,1
-0.79607,0.053219,0
0.61349,-0.43206,1
-0.22799,-0.81681,1
-0.88327,0.18326,0
0.81927,0.44277,1
-0.058824,-0.59333,1
-0.20647,0.90418,0
0.1019,-0.69197,1
-0.31053,-0.44237,1
0.61898,-0.68884,1
-0.25741,-0.18771,1
0.34608,0.73718,0
-0.69843,0.26507,0
-0.5523,0.020088,0
-0.61832,0.64537,0
-0.25939,-0.64852,1
-0.11931,-0.34609,1
0.66897,0.52744,1
0.059093,0.19881,0
-0.44383,0.40471,0
0.8108,0.20914,1
-0.82365,0.11391,0
-0.06858,-0.17521,1
0.28988,-0.35109,1
0.58364,-0.23387,1
-0.36897,-0.43513,1
-0.4769,0.3124,0
0.27671,0.57997,0
0.72013,0.1242,1
0.58127,-0.39196,1
0.50125,-0.71501,1
-0.31462,-0.36017,1
0.055429,-0.14502,1
-0.34349,-0.59853,1
0.34286,-0.35643,1
0.22705,-0.16448,1
-0.41157,0.80399,0
0.3888,-0.48256,1
-0.062668,0.7516,0
-0.6038,0.4139,0
-0.043937,-0.64619,1
-0.00083166,-0.52338,1
0.36615,0.021575,1
-0.096534,-0.76622,1
-0.55974,0.50834,0
0.76751,0.35468,1
-0.71315,-0.23762,0
0.19927,0.15616,0
-0.58475,-0.25742,0
-0.21024,0.75295,0
0.92653,0.10348,1
0.14736,-0.53747,1
-0.31028,0.58476,0
0.086333,0.85773,0
0.55494,0.13128,1
0.2372,0.38818,0
-0.77241,-0.069697,0
0.35696,-0.74452,1
0.86631,0.14478,1
-0.13764,-0.66872,1
0.27261,-0.15554,1
0.011484,0.056134,0
-0.060422,0.61542,0
0.17367,0.84464,0
0.27074,-0.30265,1
0.022283,0.13035,0
0.23003,-0.31604,1
-0.39096,-0.36815,1
0.30827,-0.42575,1
-0.40611,0.84464,0
-0.78123,0.51294,0
0.20191,-0.78187,1
0.27321,0.66141,0
-0.13223,0.62467,0
-0.14276,-0.42505,1
0.71579,0.0032744,1
0.29831,-0.11824,1
-0.62474,-0.70253,0
-0.6021,0.65563,0
0.26466,0.50556,0
0.5766,-0.24919,1
-0.13282,-0.46545,1
-0.65053,-0.3436,0
-0.65209,-0.62356,0
0.38472,-0.71067,1
0.87151,-0.31542,1
0.57423,-0.66437,1
-0.2927,-0.17179,1
0.047111,0.59401,0
-0.015856,-0.52754,1
0.83121,-0.26633,1
0.6885,-0.37837,1
0.65796,0.31933,1
-0.28588,-0.55866,1
0.76993,0.54691,1
-0.24284,0.8046,0
-0.62361,0.023895,0
0.65769,0.20193,1
0.19764,0.87829,0
-0.62936,0.08519,0
-0.30888,-0.45581,1
0.054116,-0.50104,1
-0.072284,-0.92111,1
-0.42885,0.629,0
-0.54237,-0.3317,0
0.64601,-0.41976,1
-0.2178,-0.589,1
0.60066,0.20165,1
0.50861,0.77518,1
0.14308,-0.45265,1
0.52775,0.2908,1
-0.33945,0.29972,0
0.25971,0.74679,0
-0.63209,0.42262,0
0.77677,-0.34613,1
0.59318,0.24443,1
-0.5442,-0.067572,0
0.23669,-0.3861,1
-0.89327,0.20703,0
0.78886,-0.17309,1
-0.79009,-0.51402,0
0.452,-0.010456,1
-0.23797,0.70617,0
-0.16161,0.33362,0
-0.10777,0.79961,0
0.1377,0.69248,0
0.45717,-0.81499,1
0.39169,-0.2722,1
-0.42856,-0.03675,0
0.60199,-0.29438,1
-0.41228,0.44624,0
-0.60286,-0.72929,0
-0.23347,-0.59388,1
0.066331,-0.15077,1
-0.026499,-0.17693,1
0.74085,-0.17069,1
0.25662,0.56946,0
-0.57854,0.56052,0
-0.48576,-0.072653,0
-0.85892,0.12921,0
0.74825,0.24238,1
-0.30941,0.68878,0
-0.42445,0.67789,0
0.63818,0.42274,1
-0.014555,0.29494,0
-0.08519,0.42674,0
-0.30202,-0.78314,1
-0.88772,-0.26087,0
-0.1916,-0.55885,1
-0.76979,0.42133,0
-0.5948,-0.43161,0
-0.91705,-0.2412,0
0.32544,0.75987,0
-0.21714,0.76631,0
-0.86693,0.30058,0
-0.01691,0.39102,0
0.34158,0.63181,0
0.43376,-0.080285,1
-0.37546,0.10978,0
-0.75146,0.30543,0
-0.30526,-0.22602,1
0.16403,0.26319,0
-0.85054,0.19547,0
-0.29321,-0.62856,1
0.36329,0.48776,0
0.24649,-0.23786,1
0.34495,0.74875,0
0.18696,-0.21016,1
-0.059005,-0.072336,1
0.083942,0.87566,0
-0.53246,0.20569,0
0.37791,-0.072912,1
-0.32117,0.3614,0
-0.50342,0.72682,0
0.049341,-0.39434,1
-0.66512,-0.27897,0
-0.088713,-0.73546,1
-0.87114,0.20575,0
0.51612,-0.49819,1
0.71497,0.19091,1
-0.71091,0.606,0
0.088243,0.76947,0
0.64149,0.23797,1
-0.10865,-0.90221,1
-0.83979,-0.25344,0
0.74038,0.026298,1
-0.52137,0.46728,0
-0.35803,-0.46563,1
-0.17189,0.45925,0
0.14143,0.58195,0
-0.43572,0.6263,0
-0.35634,0.69271,0
-0.012461,-0.29452,1
-0.02087,0.40403,0
0.54048,0.6726,1
-0.012351,0.076117,0
-0.0054998,-0.53129,1
0.72242,-0.55822,1
-0.10771,-0.58704,1
-0.30977,-0.22601,1
-0.61489,-0.49383,0
0.6327,-0.70682,1
0.051339,0.1469,0
-0.85307,0.12412,0
0.11248,0.75377,0
0.083119,0.34713,0
0.077633,0.33955,0
-0.70843,0.17055,0
-0.72914,-0.43033,0
0.59721,-0.27702,1
-0.37125,0.090507,0
0.74189,0.050941,1
0.12298,0.36279,0
-0.28546,-0.52237,1
-0.41971,0.52448,0
-0.52595,0.14815,0
-0.92028,0.077553,0
0.1707,0.5436,0
-0.21223,-0.42888,1
0.13538,-0.3567,1
0.38536,0.6246,0
0.3477,-0.20398,1
-0.72573,-0.1728,0
-0.4627,0.75015,0
0.11738,0.43755,0
0.49972,-0.76524,1
0.024585,0.78011,0
-0.0054216,-0.2661,1
0.1362,-0.53429,1
0.82204,-0.18874,1
0.29016,0.33015,0
0.27892,0.23636,0
0.34346,-0.6807,1
0.21766,-0.35149,1
-0.56677,-0.23626,0
-0.024886,0.071138,0
0.23429,0.12922,0
-0.73041,0.41752,0
0.25922,-0.21598,1
-0.72145,0.11566,0
0.007019,0.50138,0
-0.49527,0.63994,0
-0.14382,0.17166,0
0.16207,0.77968,0
0.79265,-0.068659,1
0.0060104,0.66165,0
0.044102,0.37523,0
-0.54538,0.12702,0
0.28672,-0.55919,1
0.43354,-0.51511,1
-0.35887,0.3263,0
0.45379,0.097719,1
0.76606,-0.12738,1
0.75278,0.45849,1
-0.16596,0.58697,0
0.062576,0.83117,0
-0.34802,-0.70263,1
0.38465,-0.59123,1
-0.25983,-0.75558,1
-0.37659,-0.34818,1
-0.10462,-0.41142,1
0.7134,-0.26052,1
-0.25616,0.052636,0
0.24384,0.75337,0
-0.11239,-0.25652,1
-0.73933,-0.42039,0
-0.26803,0.55268,0
-0.22225,-0.37444,1
-0.5366,0.080833,0
0.071793,0.23786,0
0.32759,-0.45398,1
-0.59964,-0.71263,0
-0.36528,0.1208,0
0.69558,0.35433,1
0.26695,0.32258,0
-0.31394,0.7774,0
-0.061042,0.84139,0
0.3212,-0.84297,1
0.01416,-0.42453,1
-0.86439,-0.33854,0
0.93455,0.067724,1
0.5906,0.37088,1
-0.074322,0.51626,0
0.74614,0.54154,1
-0.7065,-0.57707,0
-0.15667,-0.68535,1
-0.099827,-0.29591,1
-0.61313,-0.52887,0
-0.11177,-0.63503,1
-0.71362,0.37415,0
-0.10673,0.69461,0
-0.31509,0.85749,0
0.50029,-0.14333,1
-0.4324,0.79874,0
-0.0083472,-0.57491,1
0.37699,-0.5718,1
0.33747,-0.26471,1
-0.80331,-0.39103,0
0.5604,-0.63227,1
0.38375,-0.27263,1
-0.53267,-0.75489,0
0.75472,0.075975,1
0.157,0.22578,0
-0.47141,-0.16886,0
-0.5003,0.42388,0
-0.71137,0.44664,0
-0.84861,-0.10903,0
-0.44163,0.61713,0
-0.053776,0.42559,0
-0.47937,0.23094,0
-0.17164,0.84327,0
-0.19521,0.15085,0
0.40505,-0.15934,1
-0.35172,-0.34846,1
-0.21025,-0.35929,1
-0.52626,-0.14116,0
0.50188,-0.78092,1
0.82748,-0.41032,1
-0.28498,-0.65669,1
0.24964,-0.75561,1
0.42263,-0.59527,1
0.129,-0.19132,1
-0.49321,0.49543,0
-0.35574,0.7492,0
0.65281,0.67991,1
-0.10151,0.46098,0
0.72006,0.37711,1
-0.64514,-0.59586,0
-0.79308,0.30348,0
0.34494,0.58027,0
0.71166,-0.58764,1
0.033413,0.21366,0
-0.54159,0.51445,0
0.76108,0.065252,1
-0.73359,-0.03924,0
-0.15668,0.3371,0
0.44261,0.42956,0
0.79052,0.46238,1
0.48341,-0.65035,1
0.40703,-0.78695,1
0.83467,-0.41458,1
0.038023,0.56858,0
0.055694,-0.86446,1
0.7193,0.237,1
0.079298,-0.25785,1
0.092909,0.59344,0
-0.40984,0.27764,0
0.19196,0.78955,0
-0.19627,0.15243,0
0.54065,-0.71542,1
0.067307,0.87009,0
-0.025612,0.14077,0
-0.2612,-0.62588,1
0.72091,-0.48955,1
0.032397,-0.45795,1
-0.47016,0.022546,0
0.80937,-0.44327,1
-0.71496,0.11842,0
0.054535,0.44281,0
-0.65056,0.61438,0
0.63367,-0.46071,1
-0.43291,0.67832,0
0.18277,-0.52836,1
-0.40534,0.54746,0
0.19425,0.44042,0
-0.48586,0.14251,0
0.82204,0.12947,1
-0.1113,-0.90551,1
-0.83705,0.21475,0
0.68699,0.11912,1
-0.38942,0.78495,0
0.069358,0.88502,0
-0.23972,-0.5475,1
0.24499,-0.38811,1
-0.44202,-0.1505,0
0.23492,-0.89069,1
0.49127,-0.72881,1
0.70334,0.37469,1
-0.31512,0.06954,0
-0.15449,-0.91496,1
-0.70014,-0.59897,0
0.50342,0.13318,1
-0.73632,-0.35262,0
-0.37883,-0.66436,1
0.35814,-0.59053,1
0.061395,-0.50574,1
0.16406,0.83197,0
0.33847,-0.77609,1
0.60172,-0.62936,1
-0.20268,0.17031,0
0.036563,0.41828,0
-0.49232,0.17963,0
-0.43075,0.79064,0
-0.76993,-0.12086,0
-0.5448,0.45741,0
-0.13529,-0.54222,1
-0.14888,0.74913,0
0.29554,-0.52191,1
0.5751,0.37387,1
-0.42079,0.61537,0
0.23337,-0.12349,1
-0.2358,0.87323,0
-0.31132,-0.54921,1
0.24339,-0.16233,1
-0.52984,0.28129,0
-0.70888,-0.36779,0
0.25299,-0.36404,1
0.38205,-0.66593,1
0.65427,0.3086,1
-0.34486,0.42109,0
-0.60993,-0.29557,0
-0.028019,0.31942,0
0.79641,0.31617,1
-0.14453,0.74767,0
0.32821,-0.070536,1
-0.25969,0.056769,0
0.71663,0.1222,1
-0.33587,-0.79371,1
0.19948,0.58492,0
0.21043,-0.44453,1
-0.57846,0.16644,0
-0.55953,0.7586,0
-0.06624,-0.5022,1
-0.49593,0.20162,0
-0.5911,0.70594,0
0.76661,0.3302,1
-0.39331,-0.38603,1
-0.54858,0.29206,0
0.90227,-0.0099852,1
0.17965,0.46882,0
0.66925,-0.4885,1
0.24734,-0.54477,1
0.59193,-0.59664,1
0.78578,0.50903,1
-0.62486,-0.13271,0
-0.23784,0.57981,0
0.8557,-0.27367,1
0.79177,-0.42923,1
0.4121,-0.18278,1
-0.77051,-0.40562,0
0.27825,-0.19789,1
0.80313,-0.20664,1
-0.0038888,0.61665,0
0.74537,0.49535,1
0.21023,-0.80432,1
0.43519,-0.6675,1
0.08802,0.9364,0
0.73995,0.10275,1
0.60132,0.090078,1
-0.33116,0.47041,0
0.20862,-0.066913,1
-0.45073,0.37183,0
0.83521,0.078161,1
0.44983,-0.4095,1
0.22622,-0.81514,1
-0.30167,-0.70175,1
0.772,-0.40251,1
0.18686,0.76877,0
0.77826,0.53953,1
0.70823,0.5317,1
0.11781,0.16607,0
0.16272,0.56091,0
-0.046235,-0.58347,1
0.26461,0.2306,0
0.68406,-0.36309,1
0.24361,0.62768,0
0.54775,0.43812,1
0.033378,-0.1066,1
-0.62273,-0.11282,0
-0.66936,-0.15444,0
-0.50393,0.33914,0
0.82161,0.28451,1
-0.37315,-0.016886,0
0.5216,-0.75148,1
0.61472,-0.60807,1
0.072017,0.33714,0
0.50224,-0.5103,1
-0.89177,-0.16663,0
0.057067,0.53556,0
-0.11799,-0.70971,1
0.11281,-0.56008,1
0.40145,-0.53753,1
0.46321,-0.82638,1
-0.57178,0.52554,0
0.38179,-0.12412,1
-0.091882,-0.84291,1
-0.63677,0.19524,0
-0.1658,0.73699,0
-0.14134,-0.62469,1
0.78921,-0.36869,1
0.44583,-0.47897,1
0.24734,-0.55025,1
0.57059,0.62705,1
0.6437,0.10153,1
-0.50758,0.12556,0
0.27995,-0.089536,1
0.77965,0.3075,1
-0.27302,-0.2001,1
0.84691,0.22472,1
-0.044276,0.054835,0
-0.71279,-0.10222,0
-0.036607,-0.25676,1
0.37928,0.66496,0
-0.63198,0.28839,0
0.75623,0.55665,1
-0.62748,0.29218,0
-0.024198,-0.081767,1
0.40107,-0.7415,1
0.61233,-0.41139,1
0.87606,0.0055469,1
-0.81532,0.11318,0
0.25944,-0.31161,1
-0.73801,0.032632,0
0.20861,0.23117,0
-0.80112,-0.27595,0
0.92713,-0.088506,1
0.46649,-0.634,1
-0.61407,-0.38398,0
-0.14393,0.27813,0
-0.74653,-0.13375,0
-0.10018,-0.22526,1
-0.062743,0.81901,0
0.39474,-0.85665,1
0.15571,-0.34005,1
0.13772,0.12493,0
0.53555,0.12608,1
-0.69466,-0.2507,0
-0.42658,-0.47364,1
-0.076796,-0.90477,1
0.60127,0.16854,1
-0.18182,0.86558,0
-0.44879,-0.0047242,0
0.052852,0.52318,0
-0.010314,0.281,0
0.25648,-0.91207,1
-0.69479,-0.30297,0
-0.32159,0.61538,0
-0.19469,-0.86383,1
-0.75035,-0.33936,0
0.0094012,0.86696,0
-0.55943,0.68182,0
-0.28797,-0.40321,1
-0.59855,-0.08918,0
0.40375,-0.6077,1
0.90355,0.28797,1
0.63288,-0.44031,1
-0.46898,-0.11338,0
-0.19356,0.34511,0
0.14481,0.74167,0
0.11943,-0.15815,1
-0.40485,0.67977,0
-0.31609,0.38664,0
-0.58361,0.29177,0
-0.62079,-0.40282,0
-0.41769,-0.53781,1
-0.2103,-0.15575,1
0.41692,-0.81437,1
-0.69655,0.42092,0
-0.68642,0.59444,0
0.011324,-0.2467,1
-0.78683,0.28149,0
0.68975,0.11684,1
0.024122,-0.48281,1
-0.61665,0.46539,0
-0.54992,0.43833,0
-0.032546,-0.83468,1
-0.6123,-0.20286,0
-0.16373,-0.4135,1
-0.1158,-0.62961,1
0.33691,0.66461,0
-0.86733,0.27696,0
0.35767,0.40357,0
-0.60101,0.052339,0
-0.28384,-0.46622,1
0.17985,-0.04481,1
-0.5111,0.14978,0
0.61998,-0.43775,1
-0.63019,0.079301,0
0.10777,0.60056,0
0.10217,-0.79667,1
-0.84075,0.36551,0
-0.011767,0.58578,0
-0.73568,-0.4765,0
-0.46891,-0.0036664,0
0.7098,-0.064364,1
-0.72467,-0.46926,0
